route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,wheelchair_accessible,bikes_allowed
8-1,09_5,1582532194-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532214-9,MOSSON,1,1,,
8-1,09_5,1582532178-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532208-9,MOSSON,1,1,,
8-1,09_5,1582532193-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532209-9,MOSSON,1,1,,
8-1,09_5,1582532190-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532212-9,MOSSON,1,1,,
8-1,09_5,1582532195-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532182-9,MOSSON,1,1,,
8-1,09_5,1582532183-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532215-9,MOSSON,1,1,,
8-1,09_5,1582532210-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532216-9,MOSSON,1,1,,
8-1,09_5,1582532211-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532213-9,MOSSON,1,1,,
8-1,09_5,1582532248-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532225-9,MOSSON,1,1,,
8-1,09_5,1582532253-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532221-9,MOSSON,1,1,,
8-1,09_5,1582532250-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532243-9,MOSSON,1,1,,
8-1,09_5,1582532242-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532252-9,MOSSON,1,1,,
8-1,09_5,1582532249-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532246-9,MOSSON,1,1,,
8-1,09_5,1582532251-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532247-9,MOSSON,1,1,,
8-1,09_5,1582532232-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532228-9,MOSSON,1,1,,
8-1,09_5,1582532244-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532245-9,MOSSON,1,1,,
8-1,09_5,1582532223-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532289-9,MOSSON,1,1,,
8-1,09_5,1582532287-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532281-9,MOSSON,1,1,,
8-1,09_5,1582532311-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532283-9,MOSSON,1,1,,
8-1,09_5,1582532255-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532288-9,MOSSON,1,1,,
8-1,09_5,1582532310-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532282-9,MOSSON,1,1,,
8-1,09_5,1582532284-9,MOSSON,1,1,,
8-1,09_5,1582532286-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532285-9,MOSSON,1,1,,
8-1,09_5,1582532312-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532254-9,MOSSON,1,1,,
8-1,09_5,1582532280-9,MOSSON,1,1,,
8-1,09_5,1582532266-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532259-9,MOSSON,1,1,,
8-1,09_5,1582532319-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532315-9,MOSSON,1,1,,
8-1,09_5,1582532292-9,MOSSON,1,1,,
8-1,09_5,1582532318-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532313-9,MOSSON,1,1,,
8-1,09_5,1582532308-9,MOSSON,1,1,,
8-1,09_5,1582532309-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532317-9,MOSSON,1,1,,
8-1,09_5,1582532297-9,MOSSON,1,1,,
8-1,09_5,1582532314-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532316-9,MOSSON,1,1,,
8-1,09_5,1582532341-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532337-9,MOSSON,1,1,,
8-1,09_5,1582532339-9,MOSSON,1,1,,
8-1,09_5,1582532340-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532344-9,MOSSON,1,1,,
8-1,09_5,1582532338-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532343-9,MOSSON,1,1,,
8-1,09_5,1582532320-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532342-9,MOSSON,1,1,,
8-1,09_5,1582532336-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532369-9,MOSSON,1,1,,
8-1,09_5,1582532376-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532375-9,MOSSON,1,1,,
8-1,09_5,1582532351-9,MOSSON,1,1,,
8-1,09_5,1582532370-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532373-9,MOSSON,1,1,,
8-1,09_5,1582532368-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532346-9,MOSSON,1,1,,
8-1,09_5,1582532356-9,MOSSON,1,1,,
8-1,09_5,1582532374-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532372-9,MOSSON,1,1,,
8-1,09_5,1582532350-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532371-9,MOSSON,1,1,,
8-1,09_5,1582532387-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532386-9,MOSSON,1,1,,
8-1,09_5,1582532380-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532378-9,MOSSON,1,1,,
8-1,09_5,1582532384-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532385-9,MOSSON,1,1,,
8-1,09_5,1582532395-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532394-9,MOSSON,1,1,,
8-1,09_5,1582532393-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532396-9,MOSSON,1,1,,
8-1,09_5,1582532401-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532399-9,MOSSON,1,1,,
8-1,09_5,1582532419-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532405-9,MOSSON,1,1,,
8-1,09_5,1582532406-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532398-9,MOSSON,1,1,,
8-1,09_5,1582532433-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532410-9,MOSSON,1,1,,
8-1,09_5,1582532434-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532402-9,MOSSON,1,1,,
8-1,09_5,1582532435-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532407-9,MOSSON,1,1,,
8-1,09_5,1582532436-9,PLACE DE FRANCE,1,0,,
8-1,09_5,1582532429-9,MOSSON,1,1,,
8-1,09_5,1582532430-9,MOSSON,1,1,,
8-1,09_5,1582532431-9,MOSSON,1,1,,
8-1,09_5,1582532432-9,MOSSON,1,1,,
8-1,09_5,1582532422-9,MOSSON,1,1,,
8-1,09_7,1582532801-9,MOSSON,1,1,,
8-1,09_7,1582532780-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532808-9,MOSSON,1,1,,
8-1,09_7,1582532509-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532779-9,MOSSON,1,1,,
8-1,09_7,1582532807-9,MOSSON,1,1,,
8-1,09_7,1582532506-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532809-9,MOSSON,1,1,,
8-1,09_7,1582532507-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532778-9,MOSSON,1,1,,
8-1,09_7,1582532802-9,MOSSON,1,1,,
8-1,09_7,1582532503-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532502-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532501-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532806-9,MOSSON,1,1,,
8-1,09_7,1582532508-9,MOSSON,1,1,,
8-1,09_7,1582532553-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532805-9,MOSSON,1,1,,
8-1,09_7,1582532554-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532803-9,MOSSON,1,1,,
8-1,09_7,1582532505-9,MOSSON,1,1,,
8-1,09_7,1582532555-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532573-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532804-9,MOSSON,1,1,,
8-1,09_7,1582532556-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532504-9,MOSSON,1,1,,
8-1,09_7,1582532557-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532597-9,MOSSON,1,1,,
8-1,09_7,1582532558-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532600-9,MOSSON,1,1,,
8-1,09_7,1582532745-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532800-9,MOSSON,1,1,,
8-1,09_7,1582532598-9,MOSSON,1,1,,
8-1,09_7,1582532559-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532601-9,MOSSON,1,1,,
8-1,09_7,1582532560-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532602-9,MOSSON,1,1,,
8-1,09_7,1582532561-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532603-9,MOSSON,1,1,,
8-1,09_7,1582532562-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532605-9,MOSSON,1,1,,
8-1,09_7,1582532563-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532607-9,MOSSON,1,1,,
8-1,09_7,1582532564-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532608-9,MOSSON,1,1,,
8-1,09_7,1582532565-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532784-9,MOSSON,1,1,,
8-1,09_7,1582532732-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532604-9,MOSSON,1,1,,
8-1,09_7,1582532566-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532609-9,MOSSON,1,1,,
8-1,09_7,1582532567-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532606-9,MOSSON,1,1,,
8-1,09_7,1582532568-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532610-9,MOSSON,1,1,,
8-1,09_7,1582532569-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532611-9,MOSSON,1,1,,
8-1,09_7,1582532570-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532612-9,MOSSON,1,1,,
8-1,09_7,1582532574-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532613-9,MOSSON,1,1,,
8-1,09_7,1582532746-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532614-9,MOSSON,1,1,,
8-1,09_7,1582532571-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532733-9,MOSSON,1,1,,
8-1,09_7,1582532575-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532615-9,MOSSON,1,1,,
8-1,09_7,1582532576-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532616-9,MOSSON,1,1,,
8-1,09_7,1582532572-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532618-9,MOSSON,1,1,,
8-1,09_7,1582532577-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532620-9,MOSSON,1,1,,
8-1,09_7,1582532578-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532621-9,MOSSON,1,1,,
8-1,09_7,1582532579-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532617-9,MOSSON,1,1,,
8-1,09_7,1582532734-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532622-9,MOSSON,1,1,,
8-1,09_7,1582532580-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532747-9,MOSSON,1,1,,
8-1,09_7,1582532581-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532619-9,MOSSON,1,1,,
8-1,09_7,1582532582-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532623-9,MOSSON,1,1,,
8-1,09_7,1582532583-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532624-9,MOSSON,1,1,,
8-1,09_7,1582532584-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532625-9,MOSSON,1,1,,
8-1,09_7,1582532585-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532626-9,MOSSON,1,1,,
8-1,09_7,1582532586-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532627-9,MOSSON,1,1,,
8-1,09_7,1582532748-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532735-9,MOSSON,1,1,,
8-1,09_7,1582532587-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532628-9,MOSSON,1,1,,
8-1,09_7,1582532588-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532629-9,MOSSON,1,1,,
8-1,09_7,1582532782-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532630-9,MOSSON,1,1,,
8-1,09_7,1582532589-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532631-9,MOSSON,1,1,,
8-1,09_7,1582532590-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532632-9,MOSSON,1,1,,
8-1,09_7,1582532599-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532633-9,MOSSON,1,1,,
8-1,09_7,1582532591-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532634-9,MOSSON,1,1,,
8-1,09_7,1582532736-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532749-9,MOSSON,1,1,,
8-1,09_7,1582532592-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532635-9,MOSSON,1,1,,
8-1,09_7,1582532593-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532781-9,MOSSON,1,1,,
8-1,09_7,1582532594-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532636-9,MOSSON,1,1,,
8-1,09_7,1582532595-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532637-9,MOSSON,1,1,,
8-1,09_7,1582532596-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532638-9,MOSSON,1,1,,
8-1,09_7,1582532649-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532639-9,MOSSON,1,1,,
8-1,09_7,1582532650-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532737-9,MOSSON,1,1,,
8-1,09_7,1582532750-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532640-9,MOSSON,1,1,,
8-1,09_7,1582532652-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532641-9,MOSSON,1,1,,
8-1,09_7,1582532653-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532643-9,MOSSON,1,1,,
8-1,09_7,1582532654-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532644-9,MOSSON,1,1,,
8-1,09_7,1582532655-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532656-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532645-9,MOSSON,1,1,,
8-1,09_7,1582532657-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532642-9,MOSSON,1,1,,
8-1,09_7,1582532786-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532646-9,MOSSON,1,1,,
8-1,09_7,1582532774-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532647-9,MOSSON,1,1,,
8-1,09_7,1582532651-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532751-9,MOSSON,1,1,,
8-1,09_7,1582532658-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532648-9,MOSSON,1,1,,
8-1,09_7,1582532659-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532660-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532686-9,MOSSON,1,1,,
8-1,09_7,1582532787-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532691-9,MOSSON,1,1,,
8-1,09_7,1582532661-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532692-9,MOSSON,1,1,,
8-1,09_7,1582532662-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532693-9,MOSSON,1,1,,
8-1,09_7,1582532663-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532694-9,MOSSON,1,1,,
8-1,09_7,1582532664-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532695-9,MOSSON,1,1,,
8-1,09_7,1582532665-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532696-9,MOSSON,1,1,,
8-1,09_7,1582532788-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532690-9,MOSSON,1,1,,
8-1,09_7,1582532744-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532776-9,MOSSON,1,1,,
8-1,09_7,1582532666-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532697-9,MOSSON,1,1,,
8-1,09_7,1582532667-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532795-9,MOSSON,1,1,,
8-1,09_7,1582532668-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532698-9,MOSSON,1,1,,
8-1,09_7,1582532670-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532699-9,MOSSON,1,1,,
8-1,09_7,1582532671-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532700-9,MOSSON,1,1,,
8-1,09_7,1582532789-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532701-9,MOSSON,1,1,,
8-1,09_7,1582532672-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532702-9,MOSSON,1,1,,
8-1,09_7,1582532669-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532793-9,MOSSON,1,1,,
8-1,09_7,1582532772-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532703-9,MOSSON,1,1,,
8-1,09_7,1582532673-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532704-9,MOSSON,1,1,,
8-1,09_7,1582532674-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532705-9,MOSSON,1,1,,
8-1,09_7,1582532675-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532706-9,MOSSON,1,1,,
8-1,09_7,1582532790-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532707-9,MOSSON,1,1,,
8-1,09_7,1582532676-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532708-9,MOSSON,1,1,,
8-1,09_7,1582532677-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532794-9,MOSSON,1,1,,
8-1,09_7,1582532678-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532709-9,MOSSON,1,1,,
8-1,09_7,1582532741-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532710-9,MOSSON,1,1,,
8-1,09_7,1582532791-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532711-9,MOSSON,1,1,,
8-1,09_7,1582532679-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532712-9,MOSSON,1,1,,
8-1,09_7,1582532680-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532713-9,MOSSON,1,1,,
8-1,09_7,1582532738-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532714-9,MOSSON,1,1,,
8-1,09_7,1582532681-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532796-9,MOSSON,1,1,,
8-1,09_7,1582532682-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532715-9,MOSSON,1,1,,
8-1,09_7,1582532683-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532716-9,MOSSON,1,1,,
8-1,09_7,1582532792-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532773-9,MOSSON,1,1,,
8-1,09_7,1582532685-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532717-9,MOSSON,1,1,,
8-1,09_7,1582532687-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532797-9,MOSSON,1,1,,
8-1,09_7,1582532688-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532739-9,MOSSON,1,1,,
8-1,09_7,1582532684-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532718-9,MOSSON,1,1,,
8-1,09_7,1582532689-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532719-9,MOSSON,1,1,,
8-1,09_7,1582532725-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532720-9,MOSSON,1,1,,
8-1,09_7,1582532785-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532721-9,MOSSON,1,1,,
8-1,09_7,1582532549-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532722-9,MOSSON,1,1,,
8-1,09_7,1582532775-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532798-9,MOSSON,1,1,,
8-1,09_7,1582532550-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532723-9,MOSSON,1,1,,
8-1,09_7,1582532740-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532724-9,MOSSON,1,1,,
8-1,09_7,1582532726-9,MOSSON,1,1,,
8-1,09_7,1582532551-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532727-9,MOSSON,1,1,,
8-1,09_7,1582532516-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532728-9,MOSSON,1,1,,
8-1,09_7,1582532517-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532510-9,MOSSON,1,1,,
8-1,09_7,1582532514-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532799-9,MOSSON,1,1,,
8-1,09_7,1582532731-9,MOSSON,1,1,,
8-1,09_7,1582532729-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532777-9,MOSSON,1,1,,
8-1,09_7,1582532730-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532511-9,MOSSON,1,1,,
8-1,09_7,1582532518-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532742-9,MOSSON,1,1,,
8-1,09_7,1582532519-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532512-9,MOSSON,1,1,,
8-1,09_7,1582532513-9,MOSSON,1,1,,
8-1,09_7,1582532520-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532515-9,MOSSON,1,1,,
8-1,09_7,1582532521-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532527-9,MOSSON,1,1,,
8-1,09_7,1582532528-9,MOSSON,1,1,,
8-1,09_7,1582532522-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532552-9,MOSSON,1,1,,
8-1,09_7,1582532523-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532548-9,MOSSON,1,1,,
8-1,09_7,1582532760-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532529-9,MOSSON,1,1,,
8-1,09_7,1582532530-9,MOSSON,1,1,,
8-1,09_7,1582532524-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532531-9,MOSSON,1,1,,
8-1,09_7,1582532525-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532532-9,MOSSON,1,1,,
8-1,09_7,1582532533-9,MOSSON,1,1,,
8-1,09_7,1582532526-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532534-9,MOSSON,1,1,,
8-1,09_7,1582532541-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532535-9,MOSSON,1,1,,
8-1,09_7,1582532763-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532536-9,MOSSON,1,1,,
8-1,09_7,1582532542-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532537-9,MOSSON,1,1,,
8-1,09_7,1582532543-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532538-9,MOSSON,1,1,,
8-1,09_7,1582532762-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532759-9,MOSSON,1,1,,
8-1,09_7,1582532544-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532539-9,MOSSON,1,1,,
8-1,09_7,1582532545-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532540-9,MOSSON,1,1,,
8-1,09_7,1582532761-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532752-9,MOSSON,1,1,,
8-1,09_7,1582532546-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532758-9,MOSSON,1,1,,
8-1,09_7,1582532743-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532753-9,MOSSON,1,1,,
8-1,09_7,1582532547-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532754-9,MOSSON,1,1,,
8-1,09_7,1582532765-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532757-9,MOSSON,1,1,,
8-1,09_7,1582532764-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532755-9,MOSSON,1,1,,
8-1,09_7,1582532766-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532756-9,MOSSON,1,1,,
8-1,09_7,1582532767-9,PLACE DE FRANCE,1,0,,
8-1,09_7,1582532768-9,MOSSON,1,1,,
8-1,09_7,1582532769-9,MOSSON,1,1,,
8-1,09_7,1582532770-9,MOSSON,1,1,,
8-1,09_7,1582532771-9,MOSSON,1,1,,
8-1,09_7,1582532783-9,MOSSON,1,1,,
8-1,09_8,1582530195-9,MOSSON,1,1,,
8-1,09_8,1582529862-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582530197-9,MOSSON,1,1,,
8-1,09_8,1582529861-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582530198-9,MOSSON,1,1,,
8-1,09_8,1582529860-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582530199-9,MOSSON,1,1,,
8-1,09_8,1582529873-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529859-9,MOSSON,1,1,,
8-1,09_8,1582530200-9,MOSSON,1,1,,
8-1,09_8,1582529874-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582530201-9,MOSSON,1,1,,
8-1,09_8,1582529911-9,MOSSON,1,1,,
8-1,09_8,1582529875-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582530196-9,MOSSON,1,1,,
8-1,09_8,1582529876-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529912-9,MOSSON,1,1,,
8-1,09_8,1582529877-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529913-9,MOSSON,1,1,,
8-1,09_8,1582529878-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529914-9,MOSSON,1,1,,
8-1,09_8,1582529879-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529915-9,MOSSON,1,1,,
8-1,09_8,1582529880-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529916-9,MOSSON,1,1,,
8-1,09_8,1582529957-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529917-9,MOSSON,1,1,,
8-1,09_8,1582529881-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529918-9,MOSSON,1,1,,
8-1,09_8,1582529882-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529919-9,MOSSON,1,1,,
8-1,09_8,1582529883-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529958-9,MOSSON,1,1,,
8-1,09_8,1582529884-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529959-9,MOSSON,1,1,,
8-1,09_8,1582529960-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529920-9,MOSSON,1,1,,
8-1,09_8,1582529961-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529921-9,MOSSON,1,1,,
8-1,09_8,1582529885-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529963-9,MOSSON,1,1,,
8-1,09_8,1582529886-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529964-9,MOSSON,1,1,,
8-1,09_8,1582529962-9,PLACE DE FRANCE,1,0,,
8-1,09_8,1582529922-9,MOSSON,1,1,,
8-1,09_8,1582530025-9,PLACE DE FRANCE,1,0,,
